Item_No,Description,Location Code,Stock_Qty,Status
24640-W,Assure R.C.C.B. 40A D.P. (30mA) - W,LD-LUC-017,54.0,CRITICAL (Critical)
24640-W,Assure R.C.C.B. 40A D.P. (30mA) - W,LD-RAI-022,18.0,CRITICAL (Critical)
24640-W,Assure R.C.C.B. 40A D.P. (30mA) - W,LF-HAR-G1,86.0,CRITICAL (Critical)
24640-W,No Description,IN_TRANSIT,49.0,CRITICAL (Critical)
24640-W,No Description,LD-JAB-013,6.0,CRITICAL (Critical)
24640-W,No Description,LD-LUC-017,30.0,CRITICAL (Critical)
24640-W,No Description,LF-DEL-01,85.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-CUT-012,6.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-JAI-014,30.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-KOL-015,6.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-LUC-017,54.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-RAI-022,30.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-SRI-025,84.0,CRITICAL (Critical)
24663-W,Assure R.C.C.B. 63A D.P. (30mA) - W,LD-ZIR-028,12.0,CRITICAL (Critical)
24663-W,No Description,IN_TRANSIT,72.0,CRITICAL (Critical)
24663-W,No Description,LD-JAB-013,42.0,CRITICAL (Critical)
24663-W,No Description,LD-SRI-025,12.0,CRITICAL (Critical)
24663-W,No Description,LF-DEL-01,68.0,CRITICAL (Critical)
2471-W,Fashion Angle Holder With Colour Ring - W,LF-HAR-E57,320.0,CRITICAL (Critical)
2471-W,No Description,LF-HAR-G1,3.0,CRITICAL (Critical)
24725-W,Assure R.C.C.B. 25A D.P. (100mA) - W,LF-DEL-01,198.0,CRITICAL (Critical)
24740-W,Assure R.C.C.B. 40A D.P. (100mA) - W,IN_TRANSIT,6.0,CRITICAL (Critical)
24740-W,No Description,IN_TRANSIT,2.0,CRITICAL (Critical)
24740-W,No Description,LD-MAN-018,1.0,CRITICAL (Critical)
2476-W,Fashion Batten Holder With Colour Ring - W,LF-HAR-E57,3530.0,CRITICAL (Critical)
2476-W,Fashion Batten Holder With Colour Ring - W,LF-HAR-G1,700.0,CRITICAL (Critical)
2476-W,No Description,IN_TRANSIT,2.0,CRITICAL (Critical)
2476-W,No Description,LF-HAR-G1,1.0,CRITICAL (Critical)
24763-W,Assure R.C.C.B. 63A D.P. (100mA) - W,IN_TRANSIT,12.0,CRITICAL (Critical)
24763-W,Assure R.C.C.B. 63A D.P. (100mA) - W,LD-JAI-014,3.0,CRITICAL (Critical)
24763-W,Assure R.C.C.B. 63A D.P. (100mA) - W,LF-DEL-01,885.0,CRITICAL (Critical)
24763-W,No Description,IN_TRANSIT,12.0,CRITICAL (Critical)
24763-W,No Description,LF-HAR-G1,5.0,CRITICAL (Critical)
24840-W,Assure R.C.C.B. 40A F.P. (30mA) - W,LD-RAI-022,6.0,CRITICAL (Critical)
24840-W,Assure R.C.C.B. 40A F.P. (30mA) - W,LF-DEL-01,172.0,CRITICAL (Critical)
24840-W,No Description,IN_TRANSIT,12.0,CRITICAL (Critical)
24840-W,No Description,LD-JAI-014,6.0,CRITICAL (Critical)
2486-MW,Soft Plug Top 6A - MW,LF-HAR-G1,280.0,CRITICAL (Critical)
24863-W,Assure R.C.C.B. 63A F.P. (30mA) - W,LD-ROH-024,3.0,CRITICAL (Critical)
24863-W,No Description,IN_TRANSIT,120.0,CRITICAL (Critical)
24863-W,No Description,LD-DHA-007,78.0,CRITICAL (Critical)
24863-W,No Description,LF-DEL-01,4.0,CRITICAL (Critical)
2491-MW,Soft Plug Top 16A - MW,LF-HAR-G1,20.0,CRITICAL (Critical)
24940-W,Assure R.C.C.B. 40A F.P. (100mA) - W,LF-DEL-01,183.0,CRITICAL (Critical)
24940-W,No Description,IN_TRANSIT,12.0,CRITICAL (Critical)
2496-MW,No Description,IN_TRANSIT,17188.0,CRITICAL (Critical)
2496-MW,No Description,LD-BAN-002,3820.0,CRITICAL (Critical)
2496-MW,No Description,LD-COI-006,140.0,CRITICAL (Critical)
2496-MW,No Description,LD-DHA-007,500.0,CRITICAL (Critical)
2496-MW,No Description,LD-JAI-014,1259.0,CRITICAL (Critical)
2496-MW,No Description,LD-KOL-015,60.0,CRITICAL (Critical)
2496-MW,No Description,LD-LUC-017,3818.0,CRITICAL (Critical)
2496-MW,No Description,LD-MAN-018,2.0,CRITICAL (Critical)
2496-MW,No Description,LD-MEE-019,2.0,CRITICAL (Critical)
2496-MW,No Description,LD-RAI-022,700.0,CRITICAL (Critical)
2496-MW,No Description,LD-RIS-23A,3120.0,CRITICAL (Critical)
2496-MW,No Description,LD-ROH-024,979.0,CRITICAL (Critical)
2496-MW,No Description,LD-SRI-025,1.0,CRITICAL (Critical)
2496-MW,No Description,LD-VIJ-027,40.0,CRITICAL (Critical)
2496-MW,No Description,LD-ZIR-028,1240.0,CRITICAL (Critical)
2496-MW,No Description,LF-AND-N20,122.0,CRITICAL (Critical)
2496-MW,No Description,LF-HAR-G1,69.0,CRITICAL (Critical)
2496-MW,No Description,LF-PAL-A03,3729.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,IN_TRANSIT,131.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-COI-006,1540.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-GWA-010,67.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-HUB-029,140.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-IND-012,200.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-RAI-022,1239.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LD-SRI-025,190.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LF-AND-N20,4.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LF-HAR-G1,134.0,CRITICAL (Critical)
2496-MW,X - 5 Converter 6/16A - MW,LW-BHI-58,80.0,CRITICAL (Critical)
24963-W,No Description,IN_TRANSIT,9.0,CRITICAL (Critical)
24963-W,No Description,LD-COI-006,3.0,CRITICAL (Critical)
24963-W,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
25001-W,Assure ACCL 30A/1.5A SPN  - W,LD-SRI-025,12.0,CRITICAL (Critical)
25001-W,Assure ACCL 30A/1.5A SPN  - W,LF-DEL-01,6.0,CRITICAL (Critical)
25001-W,No Description,LD-SRI-025,12.0,CRITICAL (Critical)
25002-W,Assure ACCL 30A/2.5A SPN  - W,LF-DEL-01,134.0,CRITICAL (Critical)
25002-W,No Description,LD-SRI-025,21.0,CRITICAL (Critical)
25006-W,Assure ACCL 30A/6A SPN  - W,LF-DEL-01,193.0,CRITICAL (Critical)
2501-MW,No Description,IN_TRANSIT,3892.0,CRITICAL (Critical)
2501-MW,No Description,LD-CUT-003,240.0,CRITICAL (Critical)
2501-MW,No Description,LD-DHA-007,1660.0,CRITICAL (Critical)
2501-MW,No Description,LD-GUW-009,50.0,CRITICAL (Critical)
2501-MW,No Description,LD-GWA-010,1.0,CRITICAL (Critical)
2501-MW,No Description,LD-HUB-029,600.0,CRITICAL (Critical)
2501-MW,No Description,LD-IND-012,600.0,CRITICAL (Critical)
2501-MW,No Description,LD-JAB-013,100.0,CRITICAL (Critical)
2501-MW,No Description,LD-JAI-014,618.0,CRITICAL (Critical)
2501-MW,No Description,LD-MEE-019,5.0,CRITICAL (Critical)
2501-MW,No Description,LD-PAT-021,260.0,CRITICAL (Critical)
2501-MW,No Description,LD-VAR-026,180.0,CRITICAL (Critical)
2501-MW,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
2501-MW,No Description,LF-HAR-E57,21160.0,CRITICAL (Critical)
2501-MW,No Description,LF-HAR-G1,122.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,IN_TRANSIT,83.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-COI-006,2240.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-GWA-010,1200.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-HUB-029,720.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-IND-012,380.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-JAB-013,1.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-LUC-017,1.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-PAT-021,780.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-RAI-022,320.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LD-ZIR-028,400.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LF-HAR-G1,175.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LF-SIL-017,1800.0,CRITICAL (Critical)
2501-MW,Soft Angle Holder with OBR - MW,LW-BHI-58,460.0,CRITICAL (Critical)
25010-W,Assure ACCL 30A/10A SPN  - W,LF-DEL-01,204.0,CRITICAL (Critical)
25015-W,Assure ACCL 30A/15A SPN  - W,LD-PAT-021,6.0,CRITICAL (Critical)
25015-W,Assure ACCL 30A/15A SPN  - W,LF-DEL-01,142.0,CRITICAL (Critical)
25020-W,Assure ACCL 30A/20A SPN  - W,LD-PAT-021,6.0,CRITICAL (Critical)
25020-W,Assure ACCL 30A/20A SPN  - W,LF-DEL-01,138.0,CRITICAL (Critical)
25032-W,Assure Busbar 32A/415V - W,LD-GUW-009,10.0,CRITICAL (Critical)
25032-W,Assure Busbar 32A/415V - W,LF-DEL-01,124.0,CRITICAL (Critical)
25032-W,No Description,IN_TRANSIT,3.0,CRITICAL (Critical)
2506-MW,No Description,IN_TRANSIT,8016.0,CRITICAL (Critical)
2506-MW,No Description,LD-BAN-002,60.0,CRITICAL (Critical)
2506-MW,No Description,LD-GUW-009,282.0,CRITICAL (Critical)
2506-MW,No Description,LD-JAI-014,1202.0,CRITICAL (Critical)
2506-MW,No Description,LD-LUC-017,3000.0,CRITICAL (Critical)
2506-MW,No Description,LD-MEE-019,6.0,CRITICAL (Critical)
2506-MW,No Description,LD-PAT-021,380.0,CRITICAL (Critical)
2506-MW,No Description,LD-RAI-022,887.0,CRITICAL (Critical)
2506-MW,No Description,LD-RIS-23A,3600.0,CRITICAL (Critical)
2506-MW,No Description,LD-ROH-024,600.0,CRITICAL (Critical)
2506-MW,No Description,LD-ZIR-028,600.0,CRITICAL (Critical)
2506-MW,No Description,LF-AND-N20,7.0,CRITICAL (Critical)
2506-MW,No Description,LF-HAR-E57,22420.0,CRITICAL (Critical)
2506-MW,No Description,LF-HAR-G1,48.0,CRITICAL (Critical)
2506-MW,No Description,LW-BHI-58,600.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,IN_TRANSIT,27.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-CEN-003,3600.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-COI-006,1220.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-DHA-007,107.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-HUB-029,1100.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-IND-012,1280.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-JAI-014,474.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-LUC-017,1180.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-MAN-018,1.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-MEE-019,580.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-PAT-021,1380.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-RIS-23A,2586.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-ROH-024,3130.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LD-VIJ-027,1072.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LF-HAR-E57,680.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LF-HAR-G1,159.0,CRITICAL (Critical)
2506-MW,Soft Batten Holder with OBR - MW,LW-BHI-58,300.0,CRITICAL (Critical)
25063-W,No Description,LD-PAT-021,2.0,CRITICAL (Critical)
25100-W,Assure Busbar 100A/415V - W,LD-GUW-009,4.0,CRITICAL (Critical)
25100-W,Assure Busbar 100A/415V - W,LD-LUC-017,7.0,CRITICAL (Critical)
25100-W,Assure Busbar 100A/415V - W,LF-AND-N20,2.0,CRITICAL (Critical)
25100-W,Assure Busbar 100A/415V - W,LF-DEL-01,11.0,CRITICAL (Critical)
25100-W,No Description,IN_TRANSIT,4.0,CRITICAL (Critical)
2511-MW,No Description,IN_TRANSIT,7361.0,CRITICAL (Critical)
2511-MW,No Description,LD-BAN-002,740.0,CRITICAL (Critical)
2511-MW,No Description,LD-CUT-003,601.0,CRITICAL (Critical)
2511-MW,No Description,LD-DHA-007,3564.0,CRITICAL (Critical)
2511-MW,No Description,LD-GWA-010,3032.0,CRITICAL (Critical)
2511-MW,No Description,LD-JAB-013,26.0,CRITICAL (Critical)
2511-MW,No Description,LD-RAI-022,5961.0,CRITICAL (Critical)
2511-MW,No Description,LD-SRI-025,800.0,CRITICAL (Critical)
2511-MW,No Description,LF-HAR-E57,17620.0,CRITICAL (Critical)
2511-MW,No Description,LF-HAR-G1,10.0,CRITICAL (Critical)
2511-MW,No Description,LW-BHI-58,200.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,IN_TRANSIT,80.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LD-CUT-003,4199.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LD-JAI-014,2.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LD-KOL-015,429.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LD-MAN-018,3.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LD-VIJ-027,13.0,CRITICAL (Critical)
2511-MW,Pearl Angle Holder - MW,LF-HAR-G1,288.0,CRITICAL (Critical)
2516-MW,No Description,IN_TRANSIT,8301.0,CRITICAL (Critical)
2516-MW,No Description,LD-BAN-002,780.0,CRITICAL (Critical)
2516-MW,No Description,LD-CUT-003,600.0,CRITICAL (Critical)
2516-MW,No Description,LD-GUW-009,741.0,CRITICAL (Critical)
2516-MW,No Description,LD-GWA-010,2018.0,CRITICAL (Critical)
2516-MW,No Description,LD-JAB-013,1420.0,CRITICAL (Critical)
2516-MW,No Description,LD-MEE-019,8.0,CRITICAL (Critical)
2516-MW,No Description,LD-RAI-022,1060.0,CRITICAL (Critical)
2516-MW,No Description,LD-RIS-23A,210.0,CRITICAL (Critical)
2516-MW,No Description,LF-HAR-E57,7540.0,CRITICAL (Critical)
2516-MW,No Description,LF-HAR-G1,15.0,CRITICAL (Critical)
2516-MW,No Description,LW-BHI-58,380.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder,LF-SIL-017,200.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,IN_TRANSIT,9.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LD-JAI-014,40.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LD-KOL-015,600.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LD-LUC-017,1200.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LD-MEE-019,140.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LD-ROH-024,1300.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LF-AND-28,300.0,CRITICAL (Critical)
2516-MW,Pearl Batten Holder - MW,LF-HAR-G1,663.0,CRITICAL (Critical)
25200-W,Assure Busbar 200A/415V - W,LD-GUW-009,4.0,CRITICAL (Critical)
25200-W,Assure Busbar 200A/415V - W,LD-JAB-013,2.0,CRITICAL (Critical)
25200-W,Assure Busbar 200A/415V - W,LD-LUC-017,7.0,CRITICAL (Critical)
25200-W,Assure Busbar 200A/415V - W,LF-AND-N20,4.0,CRITICAL (Critical)
25200-W,Assure Busbar 200A/415V - W,LF-DEL-01,39.0,CRITICAL (Critical)
25200-W,No Description,IN_TRANSIT,4.0,CRITICAL (Critical)
2521-MW,No Description,IN_TRANSIT,600.0,CRITICAL (Critical)
2521-MW,No Description,LD-CEN-003,1200.0,CRITICAL (Critical)
2521-MW,No Description,LD-ZIR-028,600.0,CRITICAL (Critical)
2521-MW,No Description,LF-AND-N20,13.0,CRITICAL (Critical)
2521-MW,No Description,LF-HAR-E57,4820.0,CRITICAL (Critical)
2521-MW,No Description,LF-HAR-G1,60.0,CRITICAL (Critical)
2521-MW,Soft Jumbo Batten Holder with OBR - MW,IN_TRANSIT,15.0,CRITICAL (Critical)
2521-MW,Soft Jumbo Batten Holder with OBR - MW,LD-CEN-003,300.0,CRITICAL (Critical)
2521-MW,Soft Jumbo Batten Holder with OBR - MW,LD-ROH-024,80.0,CRITICAL (Critical)
2521-MW,Soft Jumbo Batten Holder with OBR - MW,LD-ZIR-028,1640.0,CRITICAL (Critical)
2521-MW,Soft Jumbo Batten Holder with OBR - MW,LF-HAR-G1,68.0,CRITICAL (Critical)
25225-W,Assure Changeover 25A DP - W,LD-MEE-019,30.0,CRITICAL (Critical)
25225-W,Assure Changeover 25A DP - W,LF-DEL-01,390.0,CRITICAL (Critical)
25225-W,No Description,IN_TRANSIT,48.0,CRITICAL (Critical)
25225-W,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
25232-W,Assure Changeover 32A/240V DP - W,LD-KOL-015,4.0,CRITICAL (Critical)
25232-W,Assure Changeover 32A/240V DP - W,LD-PAT-021,6.0,CRITICAL (Critical)
25232-W,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
25232-W,No Description,LD-DHA-007,20.0,CRITICAL (Critical)
25232-W,No Description,LD-JAI-014,2.0,CRITICAL (Critical)
25232-W,No Description,LD-KOL-015,20.0,CRITICAL (Critical)
25232-W,No Description,LF-DEL-01,3.0,CRITICAL (Critical)
25240-W,Assure Changeover 40A DP - W,LD-DHA-007,42.0,CRITICAL (Critical)
25240-W,Assure Changeover 40A DP - W,LD-LUC-017,225.0,CRITICAL (Critical)
25240-W,Assure Changeover 40A DP - W,LD-MEE-019,36.0,CRITICAL (Critical)
25240-W,Assure Changeover 40A DP - W,LD-RAI-022,174.0,CRITICAL (Critical)
25240-W,Assure Changeover 40A DP - W,LD-ZIR-028,18.0,CRITICAL (Critical)
25240-W,No Description,IN_TRANSIT,258.0,CRITICAL (Critical)
25240-W,No Description,LD-JAB-013,30.0,CRITICAL (Critical)
25240-W,No Description,LD-LUC-017,240.0,CRITICAL (Critical)
25240-W,No Description,LF-DEL-01,622.0,CRITICAL (Critical)
25240-W,No Description,LF-HAR-G1,2.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,IN_TRANSIT,25.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LD-GWA-010,1584.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LD-JAI-014,1000.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LD-KOL-015,700.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LD-MEE-019,20.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LF-AND-N20,9.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LF-HAR-G1,29.0,CRITICAL (Critical)
2526-MW,Dome Angle Holder - MW,LW-BHI-58,160.0,CRITICAL (Critical)
2526-MW,No Description,IN_TRANSIT,25067.0,CRITICAL (Critical)
2526-MW,No Description,LD-COI-006,12.0,CRITICAL (Critical)
2526-MW,No Description,LD-CUT-003,30000.0,CRITICAL (Critical)
2526-MW,No Description,LD-DHA-007,960.0,CRITICAL (Critical)
2526-MW,No Description,LD-GUW-009,520.0,CRITICAL (Critical)
2526-MW,No Description,LD-GWA-010,2.0,CRITICAL (Critical)
2526-MW,No Description,LD-JAB-013,20.0,CRITICAL (Critical)
2526-MW,No Description,LD-KOL-015,600.0,CRITICAL (Critical)
2526-MW,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2526-MW,No Description,LD-RAI-022,18757.0,CRITICAL (Critical)
2526-MW,No Description,LF-AND-N20,4.0,CRITICAL (Critical)
2526-MW,No Description,LF-HAR-E57,400.0,CRITICAL (Critical)
2526-MW,No Description,LF-HAR-G1,33.0,CRITICAL (Critical)
2526-MW,No Description,LF-SIL-017,61970.0,MODERATE (Moderate)
2526-MW,No Description,LW-BHI-58,700.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,IN_TRANSIT,2.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-DHA-007,3.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-JAB-013,12.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-LUC-017,67.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-MEE-019,42.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-RAI-022,24.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LD-ROH-024,6.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LF-AND-N20,2.0,CRITICAL (Critical)
25263-W,Assure Changeover 63A DP - W,LF-DEL-01,4.0,CRITICAL (Critical)
25263-W,No Description,IN_TRANSIT,1.0,CRITICAL (Critical)
25263-W,No Description,LF-HAR-G1,2.0,CRITICAL (Critical)
2531-MW,No Description,IN_TRANSIT,1260.0,CRITICAL (Critical)
2531-MW,No Description,LD-BAN-002,920.0,CRITICAL (Critical)
2531-MW,No Description,LD-JAB-013,40.0,CRITICAL (Critical)
2531-MW,No Description,LD-RAI-022,1300.0,CRITICAL (Critical)
2531-MW,No Description,LF-HAR-E57,5950.0,CRITICAL (Critical)
2531-MW,Pearl Ceiling Rose - MW,LF-HAR-G1,800.0,CRITICAL (Critical)
2536-W,Leaf N/l Sensor-flower - W,LF-HAR-G1,80.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,IN_TRANSIT,10.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LD-JAI-014,760.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LD-KOL-015,600.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LD-LUC-017,1.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LD-MEE-019,3224.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LD-VIJ-027,7.0,CRITICAL (Critical)
2541-MW,Dome Batten Holder - MW,LF-HAR-G1,252.0,CRITICAL (Critical)
2541-MW,No Description,IN_TRANSIT,13201.0,CRITICAL (Critical)
2541-MW,No Description,LD-CEN-003,600.0,CRITICAL (Critical)
2541-MW,No Description,LD-COI-006,100.0,CRITICAL (Critical)
2541-MW,No Description,LD-GUW-009,81.0,CRITICAL (Critical)
2541-MW,No Description,LD-JAB-013,498.0,CRITICAL (Critical)
2541-MW,No Description,LD-KOL-015,1200.0,CRITICAL (Critical)
2541-MW,No Description,LD-MEE-019,7.0,CRITICAL (Critical)
2541-MW,No Description,LD-RAI-022,7280.0,CRITICAL (Critical)
2541-MW,No Description,LD-SRI-025,7.0,CRITICAL (Critical)
2541-MW,No Description,LF-HAR-G1,17.0,CRITICAL (Critical)
2541-MW,No Description,LF-SIL-017,10800.0,CRITICAL (Critical)
2541-MW,No Description,LW-BHI-58,600.0,CRITICAL (Critical)
25415-W,Assure Changeover 100A/415V FP - W,LF-DEL-01,5.0,CRITICAL (Critical)
25425-W,Assure Changeover 25A FP - W,LF-DEL-01,60.0,CRITICAL (Critical)
25425-W,No Description,IN_TRANSIT,3.0,CRITICAL (Critical)
25432-W,Assure Changeover 32A/415V FP - W,LF-DEL-01,35.0,CRITICAL (Critical)
25440-W,Assure Changeover 40A FP - W,LF-DEL-01,54.0,CRITICAL (Critical)
25463-W,Assure Changeover 63A FP - W,LF-DEL-01,6.0,CRITICAL (Critical)
25463-W,No Description,IN_TRANSIT,22.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,IN_TRANSIT,35.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-BAN-002,24.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-CEN-003,20.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-DHA-007,4.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-GWA-010,186.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-IND-012,20.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-JAI-014,79.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-KOL-015,47.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-LUC-017,93.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-MAN-018,10.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-MEE-019,58.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-PAT-021,155.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-RAI-022,199.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-RIS-23A,49.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-ROH-024,78.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-VIJ-027,50.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LD-ZIR-028,91.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LF-AND-N20,1.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LF-DEL-01,1112.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LF-HAR-G1,25.0,CRITICAL (Critical)
2551-W,Energy Meter 5 - 30a Counter Type - W,LW-BHI-58,47.0,CRITICAL (Critical)
2551-W,No Description,IN_TRANSIT,675.0,CRITICAL (Critical)
2551-W,No Description,LD-BAN-002,94.0,CRITICAL (Critical)
2551-W,No Description,LD-CUT-003,60.0,CRITICAL (Critical)
2551-W,No Description,LD-GUW-009,1.0,CRITICAL (Critical)
2551-W,No Description,LD-JAI-014,180.0,CRITICAL (Critical)
2551-W,No Description,LD-LUC-017,182.0,CRITICAL (Critical)
2551-W,No Description,LD-MAN-018,2.0,CRITICAL (Critical)
2551-W,No Description,LD-MEE-019,2.0,CRITICAL (Critical)
2551-W,No Description,LD-RIS-23A,120.0,CRITICAL (Critical)
2551-W,No Description,LD-VIJ-027,33.0,CRITICAL (Critical)
2551-W,No Description,LD-ZIR-028,264.0,CRITICAL (Critical)
